"","Ensemble_number","Drug","Predicted_concentration","Predicted_mass_load"
"22769",73,"nebivolol",0,0
"22770",73,"nifedipine",0,0
"22771",73,"nitrofurantoin",0,0
"22772",73,"nitroglycerin",0,0
"22773",73,"norethindrone",0,0
"22774",73,"nortriptyline",0,0
"22775",73,"ofloxacin",0,0
"22776",73,"olmesartan",0,0
"22777",73,"olopatadine",0,0
"22778",73,"ondansetron",0,0
"22779",73,"oseltamivir",0,0
"22780",73,"oxcarbazepine",0,0
"22781",73,"oxybutynin",0,0
"22782",73,"oxycodone",0,0
"22783",73,"oxymetazoline",0,0
"22784",73,"paroxetine",0,0
"22785",73,"penicillin v potassium",0,0
"22786",73,"permethrin",0,0
"22787",73,"phenazopyridine",0,0
"22788",73,"phentermine",0,0
"22789",73,"phenytoin",0,0
"22790",73,"pioglitazone",0,0
"22791",73,"piroxicam",0,0
"22792",73,"pitavastatin",0,0
"22793",73,"podofilox",0,0
"22794",73,"povidone iodine",0,0
"22795",73,"pramipexole",0,0
"22796",73,"prazosin",0,0
"22797",73,"prednisone",0,0
"22798",73,"primidone",0,0
"22799",73,"prochlorperazine",0,0
"22800",73,"promethazine",0,0
"22801",73,"pseudoephedrine",0,0
"22802",73,"quinapril",0,0
"22803",73,"ramipril",0,0
"22804",73,"ranitidine",0,0
"22805",73,"ranolazine",0,0
"22806",73,"risperidone",0,0
"22807",73,"rivaroxaban",0,0
"22808",73,"rosuvastatin",0,0
"22809",73,"salmeterol",0,0
"22810",73,"semaglutide",0,0
"22811",73,"senna",0,0
"22812",73,"sildenafil",0,0
"22813",73,"silver sulfadiazine",0,0
"22814",73,"sitagliptin",0,0
"22815",73,"solifenacin",0,0
"22816",73,"sotalol",0,0
"22817",73,"spinosad",0,0
"22818",73,"spironolactone",0,0
"22819",73,"sulfacetamide sodium",0,0
"22820",73,"sulfamethoxazole",0,0
"22821",73,"sulfasalazine",0,0
"22822",73,"sulindac",0,0
"22823",73,"sumatriptan",0,0
"22824",73,"tacrolimus",0,0
"22825",73,"tadalafil",0,0
"22826",73,"tamoxifen",0,0
"22827",73,"telmisartan",0,0
"22828",73,"temazepam",0,0
"22829",73,"terbinafine",0,0
"22830",73,"ticagrelor",0,0
"22831",73,"tiotropium",0,0
"22832",73,"tizanidine",0,0
"22833",73,"tobramycin",0,0
"22834",73,"tolterodine",0,0
"22835",73,"tramadol",0,0
"22836",73,"travoprost",0,0
"22837",73,"triamcinolone",0,0
"22838",73,"triamterene",0,0
"22839",73,"trimethoprim",0,0
"22840",73,"triprolidine",0,0
"22841",73,"umeclidinium",0,0
"22842",73,"valacyclovir",0,0
"22843",73,"varenicline",0,0
"22844",73,"verapamil",0,0
"22845",73,"vortioxetine",0,0
"22846",73,"witch hazel",0,0
"22847",73,"ziprasidone",0,0
"22848",73,"zolpidem",0,0
"22849",73,"zonisamide",0,0
"22850",74,"metformin",42.9852371941083,13342.789566
"22851",74,"gabapentin",17.5334545555147,5442.45442785
"22852",74,"ibuprofen",7.15198709496334,2220.005402225
"22853",74,"pregabalin",4.20352727896548,1304.7916815
"22854",74,"allopurinol",1.86289423380498,578.24982175
"22855",74,"losartan",1.81279543768766,562.69895504
"22856",74,"furosemide",1.6729039034613,519.27606325
"22857",74,"brimonidine",1.44554960554632,448.70437976
"22858",74,"mycophenolate mofetil",1.3136933859583,407.775681775
"22859",74,"hydroxyzine",0.692098140085179,214.830031075
"22860",74,"hydrochlorothiazide",0.691716711688638,214.711634175
"22861",74,"hydralazine",0.652870540167008,202.65362715
"22862",74,"lisinopril",0.624739521720081,193.9216465
"22863",74,"clopidogrel",0.562046063783005,174.4613463825
"22864",74,"pravastatin",0.51620510428345,160.23212919
"22865",74,"atorvastatin",0.480591345440136,149.17747599
"22866",74,"sertraline",0.453620523897888,140.8056251
"22867",74,"atenolol",0.403283678528627,125.18086695
"22868",74,"rosuvastatin",0.380003312642556,117.9545482575
"22869",74,"omeprazole",0.315111015966289,97.8117198
"22870",74,"metoprolol",0.232876404814371,72.28576756
"22871",74,"pantoprazole",0.141961509046275,44.065420254
"22872",74,"citalopram",0.132465978821149,41.11796969
"22873",74,"venlafaxine",0.121764895909847,37.79631075
"22874",74,"empagliflozin",0.106916720267136,33.1873776378
"22875",74,"alendronate",0.104955761508389,32.57868819525
"22876",74,"famotidine",0.101321442764913,31.45058112
"22877",74,"morphine",0.0986298945245551,30.61511378
"22878",74,"lansoprazole",0.079853818330305,24.786944625
"22879",74,"fluoxetine",0.0755983701482584,23.4660364875
"22880",74,"diltiazem",0.0729690484980864,22.64988453
"22881",74,"rivaroxaban",0.0666303214850646,20.68231831025
"22882",74,"simvastatin",0.0613540651699076,19.044547245
"22883",74,"celecoxib",0.0607072699288669,18.843779415
"22884",74,"apixaban",0.0551882603196157,17.13065675625
"22885",74,"torsemide",0.0533355141154753,16.5555569235
"22886",74,"cyclobenzaprine",0.049520645199482,15.3714063525
"22887",74,"bisoprolol",0.0324658167420523,10.07751938
"22888",74,"glipizide",0.0306568326439092,9.51600348
"22889",74,"escitalopram",0.0205524101751266,6.379550328
"22890",74,"doxepin",0.0191470162658986,5.943310437
"22891",74,"dexmethylphenidate",0.0167415505977694,5.19664427175
"22892",74,"bupropion",0.010435459252297,3.23920829375
"22893",74,"medroxyprogesterone",0.00990411131219314,3.07427576775
"22894",74,"risperidone",0.00697495901631422,2.1650551785
"22895",74,"propranolol",0.00620348781507326,1.92558743175
"22896",74,"amlodipine",0.00588112545263592,1.825524865
"22897",74,"amitriptyline",0.00419738798791253,1.302886021
"22898",74,"doxazosin",0.00374187973505496,1.16149443728
"22899",74,"esomeprazole",0.00329421585095553,1.022537777
"22900",74,"tamsulosin",0.00242762668875079,0.753545034695
"22901",74,"fluticasone",0.00154769906775122,0.48041198142625
"22902",74,"letrozole",0.00147563239987242,0.45804219945
"22903",74,"ropinirole",0.00145881161808482,0.4528209615
"22904",74,"clonidine",0.000714419754296014,0.2217587494125
"22905",74,"warfarin",0.000407655382823675,0.12653786145
"22906",74,"oxybutynin",8.32089005779565e-05,0.025828375575
"22907",74,"acetaminophen",0,0
"22908",74,"acyclovir",0,0
"22909",74,"adapalene",0,0
"22910",74,"albuterol",0,0
"22911",74,"alfuzosin",0,0
"22912",74,"alogliptin",0,0
"22913",74,"alprazolam",0,0
"22914",74,"amiodarone",0,0
"22915",74,"amoxicillin",0,0
"22916",74,"amphetamine",0,0
"22917",74,"ampicillin",0,0
"22918",74,"anastrozole",0,0
"22919",74,"aripiprazole",0,0
"22920",74,"aspirin",0,0
"22921",74,"atomoxetine",0,0
"22922",74,"azelastine",0,0
"22923",74,"azithromycin",0,0
"22924",74,"baclofen",0,0
"22925",74,"beclomethasone",0,0
"22926",74,"benazepril",0,0
"22927",74,"benzonatate",0,0
"22928",74,"benzoyl peroxide",0,0
"22929",74,"benztropine",0,0
"22930",74,"bepotastine",0,0
"22931",74,"betamethasone",0,0
"22932",74,"bimatoprost",0,0
"22933",74,"bisacodyl",0,0
"22934",74,"bismuth subsalicylate",0,0
"22935",74,"bromfenac",0,0
"22936",74,"budesonide",0,0
"22937",74,"bumetanide",0,0
"22938",74,"buprenorphine",0,0
"22939",74,"buspirone",0,0
"22940",74,"cadexomer iodine",0,0
"22941",74,"calcipotriene",0,0
"22942",74,"canagliflozin",0,0
"22943",74,"carbamazepine",0,0
"22944",74,"carvedilol",0,0
"22945",74,"cefdinir",0,0
"22946",74,"cefuroxime",0,0
"22947",74,"cephalexin",0,0
"22948",74,"cetirizine",0,0
"22949",74,"chlorhexidine",0,0
"22950",74,"chlorthalidone",0,0
"22951",74,"ciclesonide",0,0
"22952",74,"ciclopirox",0,0
"22953",74,"ciprofloxacin",0,0
"22954",74,"clarithromycin",0,0
"22955",74,"clavulanate",0,0
"22956",74,"clindamycin",0,0
"22957",74,"clobetasol",0,0
"22958",74,"clonazepam",0,0
"22959",74,"clotrimazole",0,0
"22960",74,"codeine",0,0
"22961",74,"colchicine",0,0
"22962",74,"cromolyn",0,0
"22963",74,"cyclosporine",0,0
"22964",74,"cyproheptadine",0,0
"22965",74,"dabigatran",0,0
"22966",74,"dapagliflozin",0,0
"22967",74,"dapsone",0,0
"22968",74,"desloratadine",0,0
"22969",74,"desonide",0,0
"22970",74,"desvenlafaxine",0,0
"22971",74,"dexamethasone",0,0
"22972",74,"dexlansoprazole",0,0
"22973",74,"dextroamphetamine",0,0
"22974",74,"dextromethorphan",0,0
"22975",74,"diazepam",0,0
"22976",74,"diclofenac",0,0
"22977",74,"dicyclomine",0,0
"22978",74,"digoxin",0,0
"22979",74,"diphenhydramine",0,0
"22980",74,"divalproex sodium",0,0
"22981",74,"docusate",0,0
"22982",74,"donepezil",0,0
"22983",74,"dorzolamide",0,0
"22984",74,"doxycycline",0,0
"22985",74,"dulaglutide",0,0
"22986",74,"duloxetine",0,0
"22987",74,"enalapril",0,0
"22988",74,"epinastine",0,0
"22989",74,"ertugliflozin",0,0
"22990",74,"erythromycin",0,0
"22991",74,"eszopiclone",0,0
"22992",74,"ethinyl estradiol",0,0
"22993",74,"etodolac",0,0
"22994",74,"ezetimibe",0,0
"22995",74,"felodipine",0,0
"22996",74,"fenofibrate",0,0
"22997",74,"fexofenadine",0,0
"22998",74,"finasteride",0,0
"22999",74,"flecainide",0,0
"23000",74,"fluconazole",0,0
"23001",74,"flunisolide",0,0
"23002",74,"fluocinonide",0,0
"23003",74,"fluorouracil",0,0
"23004",74,"flurbiprofen",0,0
"23005",74,"formoterol",0,0
"23006",74,"gemfibrozil",0,0
"23007",74,"gentamicin",0,0
"23008",74,"glimepiride",0,0
"23009",74,"glyburide",0,0
"23010",74,"guaifenesin",0,0
"23011",74,"guanfacine",0,0
"23012",74,"haloperidol",0,0
"23013",74,"hydrocodone",0,0
"23014",74,"hydrocortisone",0,0
"23015",74,"hydromorphone",0,0
"23016",74,"hydroxychloroquine",0,0
"23017",74,"hyoscyamine",0,0
"23018",74,"ibandronate",0,0
"23019",74,"imiquimod",0,0
"23020",74,"indomethacin",0,0
"23021",74,"ipratropium",0,0
"23022",74,"irbesartan",0,0
"23023",74,"isosorbide dinitrate",0,0
"23024",74,"isosorbide mononitrate",0,0
"23025",74,"isotretinoin",0,0
"23026",74,"ivermectin",0,0
"23027",74,"ketoconazole",0,0
"23028",74,"ketoprofen",0,0
"23029",74,"ketorolac",0,0
"23030",74,"ketotifen",0,0
"23031",74,"labetalol",0,0
"23032",74,"lactulose",0,0
"23033",74,"lamotrigine",0,0
"23034",74,"latanoprost",0,0
"23035",74,"leflunomide",0,0
"23036",74,"levalbuterol",0,0
"23037",74,"levetiracetam",0,0
"23038",74,"levocetirizine",0,0
"23039",74,"levofloxacin",0,0
"23040",74,"levonorgestrel",0,0
"23041",74,"lidocaine",0,0
"23042",74,"linaclotide",0,0
"23043",74,"linagliptin",0,0
"23044",74,"liraglutide",0,0
"23045",74,"lisdexamfetamine",0,0
"23046",74,"loperamide",0,0
"23047",74,"loratadine",0,0
"23048",74,"lorazepam",0,0
"23049",74,"loteprednol",0,0
"23050",74,"lovastatin",0,0
"23051",74,"lurasidone",0,0
"23052",74,"meclizine",0,0
"23053",74,"meloxicam",0,0
"23054",74,"memantine",0,0
"23055",74,"mesalamine",0,0
"23056",74,"metaxalone",0,0
"23057",74,"methimazole",0,0
"23058",74,"methocarbamol",0,0
"23059",74,"methotrexate",0,0
"23060",74,"methylphenidate",0,0
"23061",74,"methylprednisolone",0,0
"23062",74,"metoclopramide",0,0
"23063",74,"metronidazole",0,0
"23064",74,"minocycline",0,0
"23065",74,"mirabegron",0,0
"23066",74,"mirtazapine",0,0
"23067",74,"modafinil",0,0
"23068",74,"mometasone",0,0
"23069",74,"montelukast",0,0
"23070",74,"moxifloxacin",0,0
"23071",74,"mupirocin",0,0
"23072",74,"nabumetone",0,0
"23073",74,"nadolol",0,0
"23074",74,"naltrexone",0,0
"23075",74,"naproxen",0,0
"23076",74,"nebivolol",0,0
"23077",74,"nifedipine",0,0
"23078",74,"nitrofurantoin",0,0
"23079",74,"nitroglycerin",0,0
"23080",74,"norethindrone",0,0
"23081",74,"nortriptyline",0,0
"23082",74,"ofloxacin",0,0
"23083",74,"olanzapine",0,0
"23084",74,"olmesartan",0,0
"23085",74,"olopatadine",0,0
"23086",74,"ondansetron",0,0
"23087",74,"oseltamivir",0,0
"23088",74,"oxcarbazepine",0,0
"23089",74,"oxycodone",0,0
"23090",74,"oxymetazoline",0,0
"23091",74,"paroxetine",0,0
"23092",74,"penicillin v potassium",0,0
"23093",74,"permethrin",0,0
"23094",74,"phenazopyridine",0,0
"23095",74,"phentermine",0,0
"23096",74,"phenytoin",0,0
"23097",74,"pioglitazone",0,0
"23098",74,"piroxicam",0,0
"23099",74,"pitavastatin",0,0
"23100",74,"podofilox",0,0
"23101",74,"povidone iodine",0,0
"23102",74,"pramipexole",0,0
"23103",74,"prazosin",0,0
"23104",74,"prednisolone",0,0
"23105",74,"prednisone",0,0
"23106",74,"primidone",0,0
"23107",74,"prochlorperazine",0,0
"23108",74,"promethazine",0,0
"23109",74,"pseudoephedrine",0,0
"23110",74,"quetiapine",0,0
"23111",74,"quinapril",0,0
"23112",74,"raloxifene",0,0
"23113",74,"ramipril",0,0
"23114",74,"ranitidine",0,0
"23115",74,"ranolazine",0,0
"23116",74,"rizatriptan",0,0
"23117",74,"salmeterol",0,0
"23118",74,"semaglutide",0,0
"23119",74,"senna",0,0
"23120",74,"sildenafil",0,0
"23121",74,"silver sulfadiazine",0,0
"23122",74,"sitagliptin",0,0
"23123",74,"solifenacin",0,0
"23124",74,"sotalol",0,0
"23125",74,"spinosad",0,0
"23126",74,"spironolactone",0,0
"23127",74,"sulfacetamide sodium",0,0
"23128",74,"sulfamethoxazole",0,0
"23129",74,"sulfasalazine",0,0
"23130",74,"sulindac",0,0
"23131",74,"sumatriptan",0,0
"23132",74,"tacrolimus",0,0
"23133",74,"tadalafil",0,0
"23134",74,"tamoxifen",0,0
"23135",74,"telmisartan",0,0
"23136",74,"temazepam",0,0
"23137",74,"terazosin",0,0
"23138",74,"terbinafine",0,0
"23139",74,"ticagrelor",0,0
"23140",74,"timolol",0,0
"23141",74,"tiotropium",0,0
"23142",74,"tizanidine",0,0
"23143",74,"tobramycin",0,0
"23144",74,"tolterodine",0,0
"23145",74,"topiramate",0,0
"23146",74,"tramadol",0,0
"23147",74,"travoprost",0,0
"23148",74,"trazodone",0,0
"23149",74,"triamcinolone",0,0
"23150",74,"triamterene",0,0
"23151",74,"trimethoprim",0,0
"23152",74,"triprolidine",0,0
"23153",74,"umeclidinium",0,0
"23154",74,"valacyclovir",0,0
"23155",74,"valsartan",0,0
"23156",74,"varenicline",0,0
"23157",74,"verapamil",0,0
"23158",74,"vortioxetine",0,0
"23159",74,"witch hazel",0,0
"23160",74,"ziprasidone",0,0
"23161",74,"zolpidem",0,0
"23162",74,"zonisamide",0,0
"23163",75,"metformin",75.2241650896896,23349.8817405
"23164",75,"gabapentin",35.0669091110295,10884.9088557
"23165",75,"levetiracetam",8.15914855075965,2532.63234675
"23166",75,"olopatadine",3.62609460084229,1125.55426847985
"23167",75,"triamcinolone",2.1844934100579,678.075492455612
"23168",75,"docusate",1.56366334438345,485.36735675
"23169",75,"losartan",1.45023635015013,450.159164032
"23170",75,"brimonidine",1.44554960554632,448.70437976
"23171",75,"topiramate",1.40448259880672,435.9570166
"23172",75,"lisinopril",1.09329416301014,339.362881375
"23173",75,"clopidogrel",0.936743439638342,290.7689106375
"23174",75,"hydroxychloroquine",0.860110932123942,266.981873775
"23175",75,"atenolol",0.806567357057254,250.3617339
"23176",75,"zonisamide",0.777533099001624,241.3493840625
"23177",75,"hydroxyzine",0.692098140085179,214.830031075
"23178",75,"hydrochlorothiazide",0.691716711688638,214.711634175
"23179",75,"ranitidine",0.664990690599992,206.415770325
"23180",75,"terbinafine",0.583300959958635,181.058951175
"23181",75,"omeprazole",0.56719982873932,176.06109564
"23182",75,"oxcarbazepine",0.544689156711898,169.073693
"23183",75,"timolol",0.511699040218554,158.83342888
"23184",75,"mometasone",0.383089336945618,118.912462545268
"23185",75,"furosemide",0.334580780692259,103.85521265
"23186",75,"atorvastatin",0.320394230293424,99.45165066
"23187",75,"simvastatin",0.306770325849538,95.222736225
"23188",75,"pravastatin",0.258102552141725,80.116064595
"23189",75,"divalproex sodium",0.250222068417288,77.669930925
"23190",75,"sertraline",0.226810261948944,70.40281255
"23191",75,"duloxetine",0.204100986043994,63.353762472
"23192",75,"chlorthalidone",0.141785344808701,44.01073817
"23193",75,"alendronate",0.104955761508389,32.57868819525
"23194",75,"quetiapine",0.0984965002061829,30.57370765
"23195",75,"metoprolol",0.0873286518053891,27.107162835
"23196",75,"mirabegron",0.0776131389052654,24.09142876875
"23197",75,"pioglitazone",0.0763136706517957,23.688068625
"23198",75,"fluoxetine",0.0755983701482584,23.4660364875
"23199",75,"montelukast",0.070551047942359,21.8993274855
"23200",75,"donepezil",0.064846293029729,20.1285487416
"23201",75,"mirtazapine",0.0605334921183361,18.7898380875
"23202",75,"ezetimibe",0.0593460439451489,18.42124942475
"23203",75,"triamterene",0.057421737155449,17.8239369
"23204",75,"dexmethylphenidate",0.0334831011955387,10.3932885435
"23205",75,"finasteride",0.0328312381557583,10.1909476485
"23206",75,"amlodipine",0.0294056272631796,9.127624325
"23207",75,"escitalopram",0.0205524101751266,6.379550328
"23208",75,"bumetanide",0.00924194457618136,2.868736564225
"23209",75,"trazodone",0.00847290958718315,2.6300250275
"23210",75,"paroxetine",0.00548913679108517,1.7038500165
"23211",75,"sumatriptan",0.00490284246989944,1.52186191402667
"23212",75,"meloxicam",0.00456063177262535,1.41563834475
"23213",75,"latanoprost",0.00443254903741575,1.37588095141
"23214",75,"carvedilol",0.00416719250879499,1.2935132235
"23215",75,"alprazolam",0.00328757810144199,1.020477393
"23216",75,"tamsulosin",0.00242762668875079,0.753545034695
"23217",75,"bimatoprost",0.00241139235029188,0.7485058311
"23218",75,"ropinirole",0.00145881161808482,0.4528209615
"23219",75,"tiotropium",5.46978619073852e-06,0.00169784351275
"23220",75,"acetaminophen",0,0
"23221",75,"acyclovir",0,0
"23222",75,"adapalene",0,0
"23223",75,"albuterol",0,0
"23224",75,"alfuzosin",0,0
"23225",75,"allopurinol",0,0
"23226",75,"alogliptin",0,0
"23227",75,"amiodarone",0,0
"23228",75,"amitriptyline",0,0
"23229",75,"amoxicillin",0,0
"23230",75,"amphetamine",0,0
"23231",75,"ampicillin",0,0
"23232",75,"anastrozole",0,0
"23233",75,"apixaban",0,0
"23234",75,"aripiprazole",0,0
"23235",75,"aspirin",0,0
"23236",75,"atomoxetine",0,0
"23237",75,"azelastine",0,0
"23238",75,"azithromycin",0,0
"23239",75,"baclofen",0,0
"23240",75,"beclomethasone",0,0
"23241",75,"benazepril",0,0
"23242",75,"benzonatate",0,0
"23243",75,"benzoyl peroxide",0,0
"23244",75,"benztropine",0,0
"23245",75,"bepotastine",0,0
"23246",75,"betamethasone",0,0
"23247",75,"bisacodyl",0,0
"23248",75,"bismuth subsalicylate",0,0
"23249",75,"bisoprolol",0,0
"23250",75,"bromfenac",0,0
"23251",75,"budesonide",0,0
"23252",75,"buprenorphine",0,0
"23253",75,"bupropion",0,0
"23254",75,"buspirone",0,0
"23255",75,"cadexomer iodine",0,0
"23256",75,"calcipotriene",0,0
"23257",75,"canagliflozin",0,0
"23258",75,"carbamazepine",0,0
"23259",75,"cefdinir",0,0
"23260",75,"cefuroxime",0,0
"23261",75,"celecoxib",0,0
"23262",75,"cephalexin",0,0
"23263",75,"cetirizine",0,0
"23264",75,"chlorhexidine",0,0
"23265",75,"ciclesonide",0,0
"23266",75,"ciclopirox",0,0
"23267",75,"ciprofloxacin",0,0
"23268",75,"citalopram",0,0
"23269",75,"clarithromycin",0,0
"23270",75,"clavulanate",0,0
"23271",75,"clindamycin",0,0
"23272",75,"clobetasol",0,0
"23273",75,"clonazepam",0,0
"23274",75,"clonidine",0,0
"23275",75,"clotrimazole",0,0
"23276",75,"codeine",0,0
"23277",75,"colchicine",0,0
"23278",75,"cromolyn",0,0
"23279",75,"cyclobenzaprine",0,0
"23280",75,"cyclosporine",0,0
"23281",75,"cyproheptadine",0,0
"23282",75,"dabigatran",0,0
"23283",75,"dapagliflozin",0,0
"23284",75,"dapsone",0,0
"23285",75,"desloratadine",0,0
"23286",75,"desonide",0,0
"23287",75,"desvenlafaxine",0,0
"23288",75,"dexamethasone",0,0
"23289",75,"dexlansoprazole",0,0
"23290",75,"dextroamphetamine",0,0
"23291",75,"dextromethorphan",0,0
"23292",75,"diazepam",0,0
"23293",75,"diclofenac",0,0
"23294",75,"dicyclomine",0,0
"23295",75,"digoxin",0,0
"23296",75,"diltiazem",0,0
"23297",75,"diphenhydramine",0,0
"23298",75,"dorzolamide",0,0
"23299",75,"doxazosin",0,0
"23300",75,"doxepin",0,0
"23301",75,"doxycycline",0,0
"23302",75,"dulaglutide",0,0
"23303",75,"empagliflozin",0,0
"23304",75,"enalapril",0,0
"23305",75,"epinastine",0,0
"23306",75,"ertugliflozin",0,0
"23307",75,"erythromycin",0,0
"23308",75,"esomeprazole",0,0
"23309",75,"eszopiclone",0,0
"23310",75,"ethinyl estradiol",0,0
"23311",75,"etodolac",0,0
"23312",75,"famotidine",0,0
"23313",75,"felodipine",0,0
"23314",75,"fenofibrate",0,0
"23315",75,"fexofenadine",0,0
"23316",75,"flecainide",0,0
"23317",75,"fluconazole",0,0
"23318",75,"flunisolide",0,0
"23319",75,"fluocinonide",0,0
"23320",75,"fluorouracil",0,0
"23321",75,"flurbiprofen",0,0
"23322",75,"fluticasone",0,0
"23323",75,"formoterol",0,0
"23324",75,"gemfibrozil",0,0
"23325",75,"gentamicin",0,0
"23326",75,"glimepiride",0,0
"23327",75,"glipizide",0,0
"23328",75,"glyburide",0,0
"23329",75,"guaifenesin",0,0
"23330",75,"guanfacine",0,0
"23331",75,"haloperidol",0,0
"23332",75,"hydralazine",0,0
"23333",75,"hydrocodone",0,0
"23334",75,"hydrocortisone",0,0
"23335",75,"hydromorphone",0,0
"23336",75,"hyoscyamine",0,0
"23337",75,"ibandronate",0,0
"23338",75,"ibuprofen",0,0
"23339",75,"imiquimod",0,0
"23340",75,"indomethacin",0,0
"23341",75,"ipratropium",0,0
"23342",75,"irbesartan",0,0
"23343",75,"isosorbide dinitrate",0,0
"23344",75,"isosorbide mononitrate",0,0
"23345",75,"isotretinoin",0,0
"23346",75,"ivermectin",0,0
"23347",75,"ketoconazole",0,0
"23348",75,"ketoprofen",0,0
"23349",75,"ketorolac",0,0
"23350",75,"ketotifen",0,0
"23351",75,"labetalol",0,0
"23352",75,"lactulose",0,0
"23353",75,"lamotrigine",0,0
"23354",75,"lansoprazole",0,0
"23355",75,"leflunomide",0,0
"23356",75,"letrozole",0,0
"23357",75,"levalbuterol",0,0
"23358",75,"levocetirizine",0,0
"23359",75,"levofloxacin",0,0
"23360",75,"levonorgestrel",0,0
"23361",75,"lidocaine",0,0
"23362",75,"linaclotide",0,0
"23363",75,"linagliptin",0,0
"23364",75,"liraglutide",0,0
"23365",75,"lisdexamfetamine",0,0
